,Season_ID,Season,League,Player_ID,Players,Points,Clubs,Position,Start,Goals,A,CS,CS.part,Yellow,Red,Sub,CO,Off,Pen.SV,Pen.M,Goals.conceded,Conceded.1.,OG
5371,14/15-PL,2014/2015,Premier League,14/15-Michael Keane,Michael Keane,38,MUFC,Defender,17,0,1,2,1,1,0,19,5,0,-,0,32,13,0
5372,14/15-PL,2014/2015,Premier League,14/15-Brede Hangeland,Brede Hangeland,38,LCFC,Defender,12,2,1,2,1,2,0,19,2,1,-,0,20,9,0
5373,14/15-PL,2014/2015,Premier League,14/15-Daniel Drinkwater,Daniel Drinkwater,38,LEICSC,Midfielder,16,0,0,-,-,1,0,20,7,6,-,0,-,-,0
5374,14/15-PL,2014/2015,Premier League,14/15-Sebastien Pocognoli,Sebastien Pocognoli,37,WBFC,Defender,15,0,0,3,3,1,0,9,0,8,-,0,19,10,0
5375,14/15-PL,2014/2015,Premier League,14/15-Wojciech Szczesny,Wojciech Szczesny,37,ARSL,Goalkeeper,17,0,0,3,0,1,0,17,0,1,0,0,22,8,0
5376,14/15-PL,2014/2015,Premier League,14/15-Aiden McGeady,Aiden McGeady,36,EVER,Midfielder,10,1,2,-,-,1,0,16,6,9,-,0,-,-,0
5377,14/15-PL,2014/2015,Premier League,14/15-Francis Coquelin,Francis Coquelin,36,ARSL,Midfielder,19,0,0,-,-,5,0,9,3,5,-,0,-,-,0
5378,14/15-PL,2014/2015,Premier League,14/15-Roberto Soldado,Roberto Soldado,36,SPURS,Forward,7,1,1,-,-,1,0,27,17,5,-,1,-,-,0
5379,14/15-PL,2014/2015,Premier League,14/15-Kieran Richardson,Kieran Richardson,36,AVILLA,Midfielder,16,0,1,-,-,2,1,9,6,6,-,0,-,-,0
5380,14/15-PL,2014/2015,Premier League,14/15-Andrew Robertson,Andrew Robertson,36,HULL,Defender,17,0,2,1,5,7,0,13,7,7,-,0,36,18,0
5381,14/15-PL,2014/2015,Premier League,14/15-Kyle Naughton,Kyle Naughton,36,SPURS,Defender,15,0,1,2,3,1,2,4,0,3,-,0,14,4,0
5382,14/15-PL,2014/2015,Premier League,14/15-Michael Kightly,Michael Kightly,35,BUR,Midfielder,10,1,2,-,-,3,0,26,7,9,-,0,-,-,0
5383,14/15-PL,2014/2015,Premier League,14/15-William Buckley,William Buckley,35,SUND,Midfielder,9,0,2,-,-,2,0,21,13,5,-,0,-,-,0
5384,14/15-PL,2014/2015,Premier League,14/15-Chris Baird,Chris Baird,34,WBFC,Defender,9,0,0,2,7,2,0,25,10,4,-,0,24,14,0
5385,14/15-PL,2014/2015,Premier League,14/15-Stephen Ireland,Stephen Ireland,34,STOKEC,Midfielder,11,0,3,-,-,3,0,16,6,8,-,0,-,-,0
5386,14/15-PL,2014/2015,Premier League,14/15-Vurnon Anita,Vurnon Anita,34,NEWU,Midfielder,17,0,0,-,-,3,0,19,3,11,-,0,-,-,0
5387,14/15-PL,2014/2015,Premier League,14/15-Dean Marney,Dean Marney,34,BUR,Midfielder,20,0,0,-,-,6,0,0,0,3,-,0,-,-,0
5388,14/15-PL,2014/2015,Premier League,14/15-Emmanuel Adebayor,Emmanuel Adebayor,34,SPURS,Forward,9,2,1,-,-,1,0,6,4,5,-,0,-,-,0
5389,14/15-PL,2014/2015,Premier League,14/15-Eljero Elia,Eljero Elia,33,SOTOM,Forward,9,2,0,-,-,2,0,8,7,8,-,0,-,-,0
5390,14/15-PL,2014/2015,Premier League,14/15-Billy Jones,Billy Jones,33,SUND,Defender,14,0,0,5,1,7,0,8,0,2,-,0,18,10,0
5391,14/15-PL,2014/2015,Premier League,14/15-Sandro,Sandro,33,QPR,Midfielder,17,1,0,-,-,6,0,0,0,12,-,0,-,-,0
5392,14/15-PL,2014/2015,Premier League,14/15-Jack Wilshere,Jack Wilshere,32,ARSL,Midfielder,9,2,1,-,-,4,0,8,5,8,-,0,-,-,0
5393,14/15-PL,2014/2015,Premier League,14/15-Lucas Leiva,Lucas Leiva,32,LPOOL,Midfielder,16,0,0,-,-,4,0,10,4,5,-,0,-,-,0
5394,14/15-PL,2014/2015,Premier League,14/15-Boaz Myhill,Boaz Myhill,32,WBFC,Goalkeeper,10,0,0,4,1,1,0,25,1,0,1,0,17,11,0
5395,14/15-PL,2014/2015,Premier League,14/15-Tomas Rosicky,Tomas Rosicky,32,ARSL,Midfielder,5,2,1,-,-,1,0,25,10,2,-,0,-,-,0
5396,14/15-PL,2014/2015,Premier League,14/15-Andre Schurrle,Andre Schurrle,32,CHEL,Forward,5,3,0,-,-,2,0,13,9,5,-,0,-,-,0
5397,14/15-PL,2014/2015,Premier League,14/15-Luke Shaw,Luke Shaw,31,MUFC,Defender,15,0,0,1,1,2,0,3,1,7,-,0,18,4,0
5398,14/15-PL,2014/2015,Premier League,14/15-Steve Harper,Steve Harper,31,HULL,Goalkeeper,10,0,0,4,0,0,0,20,0,1,0,0,11,5,0
5399,14/15-PL,2014/2015,Premier League,14/15-Petr Cech,Petr Cech,31,CHEL,Goalkeeper,6,0,0,4,1,0,0,30,1,0,0,0,2,0,0
5400,14/15-PL,2014/2015,Premier League,14/15-Massadio Haidara,Massadio Haidara,31,NEWU,Defender,12,0,0,3,2,0,0,12,3,1,-,0,22,12,0
5401,14/15-PL,2014/2015,Premier League,14/15-Muhamed Besic,Muhamed Besic,30,EVER,Midfielder,15,0,0,-,-,8,0,22,8,9,-,0,-,-,0
5402,14/15-PL,2014/2015,Premier League,14/15-Andrej Kramaric,Andrej Kramaric,29,LEICSC,Forward,6,2,0,-,-,0,0,11,7,4,-,0,-,-,0
5403,14/15-PL,2014/2015,Premier League,14/15-Filipe Luis,Filipe Luis,29,CHEL,Defender,9,0,0,2,2,1,0,26,6,1,-,0,17,6,0
5404,14/15-PL,2014/2015,Premier League,14/15-Gabriel Obertan,Gabriel Obertan,29,NEWU,Forward,8,1,1,-,-,0,0,13,5,5,-,0,-,-,0
5405,14/15-PL,2014/2015,Premier League,14/15-Junior Hoilett,Junior Hoilett,29,QPR,Forward,9,0,0,-,-,2,0,24,13,6,-,0,-,-,0
5406,14/15-PL,2014/2015,Premier League,14/15-Paddy McNair,Paddy McNair,29,MUFC,Defender,12,0,0,0,3,2,0,16,4,5,-,0,16,3,0
5407,14/15-PL,2014/2015,Premier League,14/15-Claudio Yacob,Claudio Yacob,28,WBFC,Midfielder,16,0,0,-,-,5,1,13,4,1,-,0,-,-,0
5408,14/15-PL,2014/2015,Premier League,14/15-Seok-yeong Yun,Seok-yeong Yun,28,QPR,Defender,19,0,1,3,1,4,0,4,4,5,-,0,46,27,0
5409,14/15-PL,2014/2015,Premier League,14/15-Florian Gardos,Florian Gardos,28,SOTOM,Defender,5,0,0,1,5,1,0,28,5,2,-,0,4,0,0
5410,14/15-PL,2014/2015,Premier League,14/15-Jonas Olsson,Jonas Olsson,27,WBFC,Defender,9,1,0,3,2,2,0,9,4,1,-,0,22,14,0
5411,14/15-PL,2014/2015,Premier League,14/15-Jack Grealish,Jack Grealish,27,AVILLA,Midfielder,7,0,1,-,-,0,0,21,10,4,-,0,-,-,0
5412,14/15-PL,2014/2015,Premier League,14/15-Mauro Zarate,Mauro Zarate,27,WESTHAM,Forward,5,2,1,-,-,2,0,16,6,5,-,0,-,-,0
5413,14/15-PL,2014/2015,Premier League,14/15-Richard Dunne,Richard Dunne,26,QPR,Defender,22,0,0,4,0,7,0,5,1,4,-,0,44,25,1
5414,14/15-PL,2014/2015,Premier League,14/15-Mikel John Obi,Mikel John Obi,26,CHEL,Midfielder,6,0,1,-,-,1,0,22,12,3,-,0,-,-,0
5415,14/15-PL,2014/2015,Premier League,14/15-Mario Balotelli,Mario Balotelli,26,LPOOL,Forward,10,1,0,-,-,5,0,10,6,6,-,0,-,-,0
5416,14/15-PL,2014/2015,Premier League,14/15-Danny Graham,Danny Graham,26,SUND,Forward,7,1,0,-,-,0,0,16,7,6,-,0,-,-,0
5417,14/15-PL,2014/2015,Premier League,14/15-Sebastian Coates,Sebastian Coates,25,SUND,Defender,9,0,0,4,0,1,0,15,1,0,-,0,15,9,0
5418,14/15-PL,2014/2015,Premier League,14/15-Ben Hamer,Ben Hamer,25,LEICSC,Goalkeeper,8,0,0,3,0,0,0,16,0,0,0,0,8,3,0
5419,14/15-PL,2014/2015,Premier League,14/15-Adnan Januzaj,Adnan Januzaj,25,MUFC,Midfielder,7,0,0,-,-,0,0,28,11,3,-,0,-,-,0
5420,14/15-PL,2014/2015,Premier League,14/15-Ryan Taylor,Ryan Taylor,25,NEWU,Midfielder,11,0,1,-,-,3,0,7,3,4,-,0,-,-,0
5421,14/15-PL,2014/2015,Premier League,14/15-Ben Davies,Ben Davies,25,SPURS,Defender,9,0,1,2,1,3,0,18,5,1,-,0,19,8,0
5422,14/15-PL,2014/2015,Premier League,14/15-Steven Taylor,Steven Taylor,25,NEWU,Defender,7,1,0,2,1,3,0,9,3,1,-,0,11,4,0
5423,14/15-PL,2014/2015,Premier League,14/15-Liam Rosenior,Liam Rosenior,25,HULL,Defender,5,0,1,0,5,0,0,23,8,2,-,0,14,6,0
5424,14/15-PL,2014/2015,Premier League,14/15-Philipp Wollscheid,Philipp Wollscheid,24,STOKEC,Defender,12,0,0,2,1,4,0,5,0,1,-,0,15,6,0
5425,14/15-PL,2014/2015,Premier League,14/15-Younes Kaboul,Younes Kaboul,24,SPURS,Defender,11,0,0,3,0,2,0,4,0,0,-,0,16,8,0
5426,14/15-PL,2014/2015,Premier League,14/15-Jordan Mutch,Jordan Mutch,24,QPR,Midfielder,10,0,1,-,-,5,0,15,6,5,-,0,-,-,0
5427,14/15-PL,2014/2015,Premier League,14/15-Joe Cole,Joe Cole,23,AVILLA,Midfielder,3,1,1,-,-,0,0,17,9,3,-,0,-,-,0
5428,14/15-PL,2014/2015,Premier League,14/15-Youssuf Mulumbu,Youssuf Mulumbu,23,WBFC,Midfielder,10,0,0,-,-,1,1,17,7,5,-,0,-,-,0
5429,14/15-PL,2014/2015,Premier League,14/15-Danny Simpson,Danny Simpson,23,QPR,Defender,14,0,0,2,0,4,0,2,1,2,-,0,23,10,0
5430,14/15-PL,2014/2015,Premier League,14/15-Arouna Kone,Arouna Kone,22,EVER,Forward,7,1,0,-,-,2,0,16,5,5,-,0,-,-,0
5431,14/15-PL,2014/2015,Premier League,14/15-Clinton Hill,Clinton Hill,22,QPR,Defender,15,1,0,2,1,4,0,15,4,4,-,0,39,23,0
5432,14/15-PL,2014/2015,Premier League,14/15-Kyle Walker,Kyle Walker,22,SPURS,Defender,15,0,0,1,1,3,0,1,0,1,-,0,24,11,0
5433,14/15-PL,2014/2015,Premier League,14/15-Bacary Sagna,Bacary Sagna,22,MCFC,Defender,8,0,0,2,0,1,0,24,1,0,-,0,9,2,0
5434,14/15-PL,2014/2015,Premier League,14/15-Philippe Senderos,Philippe Senderos,22,AVILLA,Defender,7,0,0,3,1,2,0,5,1,0,-,0,9,5,0
5435,14/15-PL,2014/2015,Premier League,14/15-Cheick Tiote,Cheick Tiote,22,NEWU,Midfielder,10,0,2,-,-,5,0,1,1,3,-,0,-,-,0
5436,14/15-PL,2014/2015,Premier League,14/15-Liam Bridcutt,Liam Bridcutt,21,SUND,Midfielder,10,0,1,-,-,7,0,24,8,2,-,0,-,-,1
5437,14/15-PL,2014/2015,Premier League,14/15-Scott Sinclair,Scott Sinclair,21,MCFC,Forward,5,1,0,-,-,0,0,12,6,2,-,0,-,-,0
5438,14/15-PL,2014/2015,Premier League,14/15-Etienne Capoue,Etienne Capoue,21,SPURS,Midfielder,11,0,0,-,-,2,0,2,1,5,-,0,-,-,0
5439,14/15-PL,2014/2015,Premier League,14/15-Mathieu Debuchy,Mathieu Debuchy,21,ARSL,Defender,10,1,0,0,1,2,0,1,0,3,-,0,13,4,0
5440,14/15-PL,2014/2015,Premier League,14/15-Javi Manquillo,Javi Manquillo,21,LPOOL,Defender,10,0,0,2,0,3,0,12,0,3,-,0,12,4,0
5441,14/15-PL,2014/2015,Premier League,14/15-Joel Robles,Joel Robles,21,EVER,Goalkeeper,6,0,0,3,0,1,0,32,1,0,0,0,7,3,0
5442,14/15-PL,2014/2015,Premier League,14/15-Adrian Mariappa,Adrian Mariappa,21,LCFC,Defender,8,0,0,3,0,3,0,15,4,1,-,0,17,8,0
5443,14/15-PL,2014/2015,Premier League,14/15-Jordi Amat,Jordi Amat,21,SWAN,Defender,7,0,0,2,2,3,0,16,3,1,-,0,11,5,0
5444,14/15-PL,2014/2015,Premier League,14/15-Antolin Alcaraz,Antolin Alcaraz,21,EVER,Defender,6,0,0,2,2,2,0,25,2,1,-,0,7,3,0
5445,14/15-PL,2014/2015,Premier League,14/15-Tom Carroll,Tom Carroll,20,SWAN,Midfielder,8,0,0,-,-,1,0,15,5,5,-,0,-,-,0
5446,14/15-PL,2014/2015,Premier League,14/15-Nathan Baker,Nathan Baker,20,AVILLA,Defender,8,0,0,1,3,0,0,8,3,2,-,0,16,9,0
5447,14/15-PL,2014/2015,Premier League,14/15-Jonas Gutierrez,Jonas Gutierrez,20,NEWU,Midfielder,6,1,1,-,-,4,0,5,4,0,-,0,-,-,0
5448,14/15-PL,2014/2015,Premier League,14/15-Sam Vokes,Sam Vokes,20,BUR,Forward,5,0,0,-,-,0,0,12,10,4,-,0,-,-,0
5449,14/15-PL,2014/2015,Premier League,14/15-Nelson Oliveira,Nelson Oliveira,19,SWAN,Forward,4,1,0,-,-,0,0,10,6,4,-,0,-,-,0
5450,14/15-PL,2014/2015,Premier League,14/15-Jordan Ibe,Jordan Ibe,19,LPOOL,Forward,7,0,0,-,-,0,0,6,5,5,-,0,-,-,0
5451,14/15-PL,2014/2015,Premier League,14/15-Ross Wallace,Ross Wallace,19,BUR,Midfielder,1,1,0,-,-,2,0,31,14,1,-,0,-,-,0
5452,14/15-PL,2014/2015,Premier League,14/15-Mehdi Abeid,Mehdi Abeid,19,NEWU,Midfielder,7,0,0,-,-,0,0,13,5,2,-,0,-,-,0
5453,14/15-PL,2014/2015,Premier League,14/15-Rio Ferdinand,Rio Ferdinand,19,QPR,Defender,11,0,1,2,0,2,0,11,0,0,-,0,21,12,0
5454,14/15-PL,2014/2015,Premier League,14/15-Jazz Richards,Jazz Richards,19,SWAN,Defender,7,0,1,1,3,1,0,10,3,2,-,0,16,10,0
5455,14/15-PL,2014/2015,Premier League,14/15-Matthew Taylor,Matthew Taylor,18,BUR,Midfielder,7,0,1,-,-,0,0,3,3,7,-,1,-,-,0
5456,14/15-PL,2014/2015,Premier League,14/15-Kolo Toure,Kolo Toure,18,LPOOL,Defender,7,0,0,2,2,0,0,26,5,2,-,0,21,13,0
5457,14/15-PL,2014/2015,Premier League,14/15-Dean Hammond,Dean Hammond,18,LEICSC,Midfielder,9,0,0,-,-,3,0,13,3,6,-,0,-,-,0
5458,14/15-PL,2014/2015,Premier League,14/15-Fabio Borini,Fabio Borini,18,LPOOL,Forward,3,1,0,-,-,2,0,13,9,3,-,0,-,-,0
5459,14/15-PL,2014/2015,Premier League,14/15-Paulinho,Paulinho,18,SPURS,Midfielder,3,0,1,-,-,3,0,18,12,1,-,0,-,-,0
5460,14/15-PL,2014/2015,Premier League,14/15-Kelvin Davis,Kelvin Davis,18,SOTOM,Goalkeeper,6,0,1,1,1,0,0,32,1,0,0,0,9,4,0
5461,14/15-PL,2014/2015,Premier League,14/15-Marvin Emnes,Marvin Emnes,18,SWAN,Forward,3,0,0,-,-,2,0,25,14,2,-,0,-,-,0
5462,14/15-PL,2014/2015,Premier League,14/15-Rafael Da Silva,Rafael Da Silva,18,MUFC,Defender,6,0,1,0,3,2,0,9,4,1,-,0,12,5,0
5463,14/15-PL,2014/2015,Premier League,14/15-Steven Pienaar,Steven Pienaar,17,EVER,Midfielder,3,0,2,-,-,1,0,10,6,3,-,0,-,-,0
5464,14/15-PL,2014/2015,Premier League,14/15-Vlad Chiriches,Vlad Chiriches,17,SPURS,Defender,8,0,0,2,0,3,0,12,2,2,-,0,14,6,0
5465,14/15-PL,2014/2015,Premier League,14/15-Gabriel Paulista,Gabriel Paulista,17,ARSL,Defender,4,0,1,1,0,0,0,9,2,1,-,0,5,0,0
5466,14/15-PL,2014/2015,Premier League,14/15-James Wilson,James Wilson,17,MUFC,Forward,2,1,0,-,-,3,0,20,11,2,-,0,-,-,0
5467,14/15-PL,2014/2015,Premier League,14/15-Liam Moore,Liam Moore,17,LEICSC,Midfielder,10,0,0,-,-,4,0,10,1,0,-,0,-,-,0
5468,14/15-PL,2014/2015,Premier League,14/15-Yaya Sanogo,Yaya Sanogo,17,ARSL,Forward,5,0,0,-,-,1,0,12,8,5,-,0,-,-,0
5469,14/15-PL,2014/2015,Premier League,14/15-Stephen Ward,Stephen Ward,16,BUR,Defender,7,0,0,1,2,3,0,16,2,1,-,0,11,5,0
5470,14/15-PL,2014/2015,Premier League,14/15-Vito Mannone,Vito Mannone,16,SUND,Goalkeeper,10,0,0,2,0,0,0,28,0,0,0,0,20,12,0
5471,14/15-PL,2014/2015,Premier League,14/15-Matt Jarvis,Matt Jarvis,15,WESTHAM,Midfielder,4,0,0,-,-,0,0,22,7,4,-,0,-,-,0
5472,14/15-PL,2014/2015,Premier League,14/15-Leon Britton,Leon Britton,15,SWAN,Midfielder,7,0,0,-,-,1,0,13,2,5,-,0,-,-,0
5473,14/15-PL,2014/2015,Premier League,14/15-Ricardo Alvarez,Ricardo Alvarez,15,SUND,Midfielder,5,0,0,-,-,3,0,12,8,5,-,0,-,-,0
5474,14/15-PL,2014/2015,Premier League,14/15-Pape Souare,Pape Souare,15,LCFC,Defender,7,0,0,1,0,1,0,5,2,2,-,0,12,4,0
5475,14/15-PL,2014/2015,Premier League,14/15-Reece Burke,Reece Burke,15,WESTHAM,Defender,4,0,0,2,0,0,0,6,1,1,-,0,5,2,0
5476,14/15-PL,2014/2015,Premier League,14/15-Mikel Arteta,Mikel Arteta,15,ARSL,Midfielder,6,0,1,-,-,1,0,2,1,3,-,0,-,-,0
5477,14/15-PL,2014/2015,Premier League,14/15-Callum McManaman,Callum McManaman,15,WBFC,Midfielder,5,0,1,-,-,1,0,7,3,5,-,0,-,-,0
5478,14/15-PL,2014/2015,Premier League,14/15-Steve Sidwell,Steve Sidwell,14,STOKEC,Midfielder,5,0,0,-,-,3,0,22,7,3,-,0,-,-,0
5479,14/15-PL,2014/2015,Premier League,14/15-Harrison Reed,Harrison Reed,14,SOTOM,Midfielder,5,0,0,-,-,0,0,24,4,2,-,0,-,-,0
5480,14/15-PL,2014/2015,Premier League,14/15-Silvestre Varela,Silvestre Varela,14,WBFC,Forward,3,1,0,-,-,1,0,4,4,1,-,0,-,-,0
5481,14/15-PL,2014/2015,Premier League,14/15-Juan Cuadrado,Juan Cuadrado,14,CHEL,Midfielder,4,0,0,-,-,2,0,11,8,4,-,0,-,-,0
5482,14/15-PL,2014/2015,Premier League,14/15-Adam Armstrong,Adam Armstrong,14,NEWU,Forward,1,0,1,-,-,1,0,23,10,1,-,0,-,-,0
5483,14/15-PL,2014/2015,Premier League,14/15-Modou Barrow,Modou Barrow,14,SWAN,Forward,1,0,1,-,-,1,0,13,10,2,-,0,-,-,0
5484,14/15-PL,2014/2015,Premier League,14/15-Joey O'Brien,Joey O'Brien,13,WESTHAM,Midfielder,6,0,0,-,-,2,0,28,3,2,-,0,-,-,0
5485,14/15-PL,2014/2015,Premier League,14/15-Nedum Onuoha,Nedum Onuoha,13,QPR,Defender,22,0,0,1,0,3,0,11,1,2,-,0,49,27,2
5486,14/15-PL,2014/2015,Premier League,14/15-Marvin Sordell,Marvin Sordell,13,BUR,Forward,2,0,0,-,-,2,0,20,11,2,-,0,-,-,0
5487,14/15-PL,2014/2015,Premier League,14/15-Matthew Lowton,Matthew Lowton,13,AVILLA,Defender,8,0,0,2,0,2,0,15,4,1,-,0,23,13,0
5488,14/15-PL,2014/2015,Premier League,14/15-Jack Butland,Jack Butland,13,STOKEC,Goalkeeper,3,0,0,2,0,0,0,23,0,0,0,0,2,1,0
5489,14/15-PL,2014/2015,Premier League,14/15-Jozy Altidore,Jozy Altidore,13,SUND,Forward,2,0,0,-,-,0,0,17,9,2,-,0,-,-,0
5490,14/15-PL,2014/2015,Premier League,14/15-Jose Enrique,Jose Enrique,13,LPOOL,Defender,2,0,0,1,2,0,0,8,2,0,-,0,2,1,0
5491,14/15-PL,2014/2015,Premier League,14/15-Hatem Ben Arfa,Hatem Ben Arfa,12,HULL,Midfielder,5,0,0,-,-,1,0,4,3,4,-,0,-,-,0
5492,14/15-PL,2014/2015,Premier League,14/15-Darron Gibson,Darron Gibson,12,EVER,Midfielder,3,0,0,-,-,0,0,13,6,0,-,0,-,-,0
5493,14/15-PL,2014/2015,Premier League,14/15-Benjamin Stambouli,Benjamin Stambouli,12,SPURS,Midfielder,4,0,0,-,-,4,0,19,8,2,-,0,-,-,0
5494,14/15-PL,2014/2015,Premier League,14/15-Anthony Knockaert,Anthony Knockaert,12,LEICSC,Midfielder,3,0,0,-,-,0,0,12,6,1,-,0,-,-,0
5495,14/15-PL,2014/2015,Premier League,14/15-Kyle Bartley,Kyle Bartley,12,SWAN,Defender,7,0,0,1,0,2,0,17,0,0,-,0,10,4,0
5496,14/15-PL,2014/2015,Premier League,14/15-Chris Wood,Chris Wood,12,LEICSC,Forward,0,1,0,-,-,0,0,19,7,0,-,0,-,-,0
5497,14/15-PL,2014/2015,Premier League,14/15-Matt Targett,Matt Targett,12,SOTOM,Defender,3,0,0,0,2,0,0,23,3,1,-,0,5,1,0
5498,14/15-PL,2014/2015,Premier League,14/15-Emiliano Martinez,Emiliano Martinez,12,ARSL,Goalkeeper,3,0,0,2,0,0,0,13,1,0,0,0,5,3,0
5499,14/15-PL,2014/2015,Premier League,14/15-Oussama Assaidi,Oussama Assaidi,12,STOKEC,Forward,1,0,1,-,-,1,0,14,8,1,-,0,-,-,0
5500,14/15-PL,2014/2015,Premier League,14/15-Carles Gil,Carles Gil,11,AVILLA,Midfielder,4,0,1,-,-,1,0,6,1,1,-,0,-,-,0
5501,14/15-PL,2014/2015,Premier League,14/15-Mark Schwarzer,Mark Schwarzer,11,CHEL,Goalkeeper,6,0,0,1,0,0,0,13,0,0,0,0,10,5,0
5502,14/15-PL,2014/2015,Premier League,14/15-Filip Djuricic,Filip Djuricic,11,SOTOM,Midfielder,3,0,0,-,-,1,0,8,6,3,-,0,-,-,0
5503,14/15-PL,2014/2015,Premier League,14/15-Sylvain Distin,Sylvain Distin,11,EVER,Defender,12,0,0,0,0,0,0,4,1,1,-,0,27,14,0
5504,14/15-PL,2014/2015,Premier League,14/15-Tyler Blackett,Tyler Blackett,11,MUFC,Defender,6,0,0,2,0,3,1,16,5,0,-,0,14,5,1
5505,14/15-PL,2014/2015,Premier League,14/15-Bryan Oviedo,Bryan Oviedo,11,EVER,Defender,2,0,0,1,2,3,0,6,4,0,-,0,5,2,0
5506,14/15-PL,2014/2015,Premier League,14/15-Siem De Jong,Siem De Jong,10,NEWU,Midfielder,1,1,0,-,-,0,0,4,3,1,-,0,-,-,0
5507,14/15-PL,2014/2015,Premier League,14/15-Adel Taarabt,Adel Taarabt,10,QPR,Midfielder,3,0,0,-,-,0,0,7,4,1,-,0,-,-,0
5508,14/15-PL,2014/2015,Premier League,14/15-Tom Ince,Tom Ince,10,HULL,Midfielder,3,0,0,-,-,0,0,6,4,3,-,0,-,-,0
5509,14/15-PL,2014/2015,Premier League,14/15-Christian Atsu,Christian Atsu,9,EVER,Midfielder,1,0,1,-,-,0,0,12,4,1,-,0,-,-,0
5510,14/15-PL,2014/2015,Premier League,14/15-Michel Vorm,Michel Vorm,9,SPURS,Goalkeeper,3,0,0,1,0,0,0,32,1,0,0,0,5,2,0
5511,14/15-PL,2014/2015,Premier League,14/15-Barry Bannan,Barry Bannan,8,LCFC,Midfielder,2,0,0,-,-,1,0,14,5,2,-,0,-,-,0
5512,14/15-PL,2014/2015,Premier League,14/15-Emanuele Giaccherini,Emanuele Giaccherini,8,SUND,Forward,2,0,0,-,-,2,0,11,6,2,-,0,-,-,0
5513,14/15-PL,2014/2015,Premier League,14/15-Peter Odemwingie,Peter Odemwingie,8,STOKEC,Forward,1,0,0,-,-,0,0,6,6,1,-,0,-,-,0
5514,14/15-PL,2014/2015,Premier League,14/15-Eldin Jakupovic,Eldin Jakupovic,8,HULL,Goalkeeper,2,0,0,1,0,0,0,9,1,0,0,0,3,1,0
5515,14/15-PL,2014/2015,Premier League,14/15-Nene,Nene,8,WESTHAM,Midfielder,0,0,0,-,-,0,0,12,8,0,-,0,-,-,0
5516,14/15-PL,2014/2015,Premier League,14/15-Wayne Hennessey,Wayne Hennessey,8,LCFC,Goalkeeper,2,0,0,1,0,0,0,36,1,0,0,0,3,1,0
5517,14/15-PL,2014/2015,Premier League,14/15-Armand Traore,Armand Traore,7,QPR,Defender,7,0,0,0,2,2,0,12,9,2,-,0,32,18,0
5518,14/15-PL,2014/2015,Premier League,14/15-Ricardo Vaz Te,Ricardo Vaz Te,7,WESTHAM,Forward,3,0,0,-,-,0,0,8,1,2,-,0,-,-,0
5519,14/15-PL,2014/2015,Premier League,14/15-Lukas Podolski,Lukas Podolski,7,ARSL,Forward,0,0,0,-,-,0,0,16,7,0,-,0,-,-,0
5520,14/15-PL,2014/2015,Premier League,14/15-Steven Reid,Steven Reid,7,BUR,Midfielder,1,0,0,-,-,1,0,21,6,1,-,0,-,-,0
5521,14/15-PL,2014/2015,Premier League,14/15-Darren Bent,Darren Bent,7,AVILLA,Forward,0,0,0,-,-,0,0,11,7,1,-,0,-,-,0
5522,14/15-PL,2014/2015,Premier League,14/15-Rolando Aarons,Rolando Aarons,7,NEWU,Midfielder,0,1,0,-,-,1,0,5,3,0,-,0,-,-,0
5523,14/15-PL,2014/2015,Premier League,14/15-Tony Hibbert,Tony Hibbert,7,EVER,Defender,4,0,0,0,0,0,0,7,0,2,-,0,5,1,0
5524,14/15-PL,2014/2015,Premier League,14/15-Victor Valdes,Victor Valdes,7,MUFC,Goalkeeper,1,0,0,1,0,0,0,14,1,0,0,0,1,0,0
5525,14/15-PL,2014/2015,Premier League,14/15-Cristian Gamboa,Cristian Gamboa,7,WBFC,Defender,1,0,1,0,2,1,0,20,9,0,-,0,18,10,0
5526,14/15-PL,2014/2015,Premier League,14/15-Robert Elliot,Robert Elliot,6,NEWU,Goalkeeper,3,0,0,0,0,0,0,16,0,1,0,0,3,0,0
5527,14/15-PL,2014/2015,Premier League,14/15-Adlene Guedioura,Adlene Guedioura,6,LCFC,Midfielder,0,0,0,-,-,1,0,8,7,0,-,0,-,-,0
5528,14/15-PL,2014/2015,Premier League,14/15-Reece Grego-Cox,Reece Grego-Cox,5,QPR,Midfielder,1,0,0,-,-,0,0,7,3,0,-,0,-,-,0
5529,14/15-PL,2014/2015,Premier League,14/15-Shaun Wright-Phillips,Shaun Wright-Phillips,5,QPR,Midfielder,1,0,0,-,-,0,0,14,3,1,-,0,-,-,0
5530,14/15-PL,2014/2015,Premier League,14/15-Ruben Loftus-Cheek,Ruben Loftus-Cheek,5,CHEL,Midfielder,2,0,0,-,-,0,0,7,1,2,-,0,-,-,0
5531,14/15-PL,2014/2015,Premier League,14/15-Emmanuel Mayuka,Emmanuel Mayuka,5,SOTOM,Forward,0,0,0,-,-,0,0,14,5,0,-,0,-,-,0
5532,14/15-PL,2014/2015,Premier League,14/15-Georgios Samaras,Georgios Samaras,5,WBFC,Forward,0,0,0,-,-,0,0,10,5,0,-,0,-,-,0
5533,14/15-PL,2014/2015,Premier League,14/15-Brad Jones,Brad Jones,5,LPOOL,Goalkeeper,3,0,0,0,1,0,0,21,0,1,0,0,5,3,0
